,Year,Month,Day,DateTime,ResolutionCode,AreaCode,AreaTypeCode,AreaName,MapCode,Price,Currency,UpdateTime
25308,2020,3,19,2020-03-19 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,27.142345439195633,EUR,2020-03-18 14:31:58
25301,2020,3,19,2020-03-19 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,27.43726382911205,EUR,2020-03-18 14:31:58
25253,2020,3,19,2020-03-19 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,27.69615560621023,EUR,2020-03-18 14:31:58
25570,2020,3,19,2020-03-19 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,27.896210784614084,EUR,2020-03-18 14:31:58
25309,2020,3,19,2020-03-19 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.025891550779342,EUR,2020-03-18 14:31:58
25319,2020,3,19,2020-03-19 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.082330542206762,EUR,2020-03-18 14:31:58
25258,2020,3,19,2020-03-19 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.10613765925169,EUR,2020-03-18 14:31:58
25571,2020,3,19,2020-03-19 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.15896607875824,EUR,2020-03-18 14:31:58
25311,2020,3,19,2020-03-19 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.274553211331366,EUR,2020-03-18 14:31:58
25323,2020,3,19,2020-03-19 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.443251007199287,EUR,2020-03-18 14:31:58
25272,2020,3,19,2020-03-19 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.630903084874152,EUR,2020-03-18 14:31:58
26659,2020,3,19,2020-03-19 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.809226468205452,EUR,2020-03-19 14:19:00
26337,2020,3,19,2020-03-19 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.955720760524272,EUR,2020-03-19 14:19:00
26393,2020,3,20,2020-03-20 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,29.00429110765457,EUR,2020-03-19 14:19:00
26412,2020,3,20,2020-03-20 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,29.03731070101261,EUR,2020-03-19 14:19:00
26662,2020,3,20,2020-03-20 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,29.018582018911836,EUR,2020-03-19 14:19:00
26339,2020,3,20,2020-03-20 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.95412496000528,EUR,2020-03-19 14:19:00
26397,2020,3,20,2020-03-20 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.860161217451093,EUR,2020-03-19 14:19:00
26425,2020,3,20,2020-03-20 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.760065264701844,EUR,2020-03-19 14:19:00
26665,2020,3,20,2020-03-20 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.680640495419503,EUR,2020-03-19 14:19:00
26343,2020,3,20,2020-03-20 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.63240805953741,EUR,2020-03-19 14:19:00
26402,2020,3,20,2020-03-20 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.615419718027113,EUR,2020-03-19 14:19:00
26426,2020,3,20,2020-03-20 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.61705458343029,EUR,2020-03-19 14:19:00
26669,2020,3,20,2020-03-20 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.632363134920595,EUR,2020-03-19 14:19:00
26345,2020,3,20,2020-03-20 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.654135948121546,EUR,2020-03-19 14:19:00
26407,2020,3,20,2020-03-20 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.67142606586218,EUR,2020-03-19 14:19:00
26427,2020,3,20,2020-03-20 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.65961968123913,EUR,2020-03-19 14:19:00
26672,2020,3,20,2020-03-20 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.60114345610142,EUR,2020-03-19 14:19:00
26348,2020,3,20,2020-03-20 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.484322849810123,EUR,2020-03-19 14:19:00
26410,2020,3,20,2020-03-20 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.321489669680595,EUR,2020-03-19 14:19:00
26429,2020,3,20,2020-03-20 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.16657396495342,EUR,2020-03-19 14:19:00
26675,2020,3,20,2020-03-20 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.082315892875194,EUR,2020-03-19 14:19:00
26349,2020,3,20,2020-03-20 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.091229522824285,EUR,2020-03-19 14:19:00
26416,2020,3,20,2020-03-20 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.16767071157694,EUR,2020-03-19 14:19:00
26431,2020,3,20,2020-03-20 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.26162664115429,EUR,2020-03-19 14:19:00
27737,2020,3,20,2020-03-20 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.34202314943075,EUR,2020-03-20 14:18:47
27407,2020,3,20,2020-03-20 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,28.39841330975294,EUR,2020-03-20 14:18:47
27412,2020,3,21,2020-03-21 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.639159422516823,EUR,2020-03-20 14:18:47
27424,2020,3,21,2020-03-21 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.619484808743,EUR,2020-03-20 14:18:47
27743,2020,3,21,2020-03-21 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.573727196455,EUR,2020-03-20 14:18:47
27410,2020,3,21,2020-03-21 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.5121392840147,EUR,2020-03-20 14:18:47
27416,2020,3,21,2020-03-21 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.445333576500413,EUR,2020-03-20 14:18:47
27426,2020,3,21,2020-03-21 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.385458630919455,EUR,2020-03-20 14:18:47
27746,2020,3,21,2020-03-21 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.349230517446994,EUR,2020-03-20 14:18:47
27413,2020,3,21,2020-03-21 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.356920340061187,EUR,2020-03-20 14:18:47
27420,2020,3,21,2020-03-21 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.424373938739297,EUR,2020-03-20 14:18:47
27438,2020,3,21,2020-03-21 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.555207311213014,EUR,2020-03-20 14:18:47
27758,2020,3,21,2020-03-21 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.743338409066197,EUR,2020-03-20 14:18:47
27415,2020,3,21,2020-03-21 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.9664090102911,EUR,2020-03-20 14:18:47
27423,2020,3,21,2020-03-21 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.187564626932144,EUR,2020-03-20 14:18:47
27440,2020,3,21,2020-03-21 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.359732738435266,EUR,2020-03-20 14:18:47
27761,2020,3,21,2020-03-21 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.445809024274347,EUR,2020-03-20 14:18:47
27419,2020,3,21,2020-03-21 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.433130917847155,EUR,2020-03-20 14:18:47
27429,2020,3,21,2020-03-21 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.335547989308832,EUR,2020-03-20 14:18:47
27442,2020,3,21,2020-03-21 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.197396554648876,EUR,2020-03-20 14:18:47
27763,2020,3,21,2020-03-21 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.081624858677387,EUR,2020-03-20 14:18:47
27422,2020,3,21,2020-03-21 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,26.01374809861183,EUR,2020-03-20 14:18:47
27431,2020,3,21,2020-03-21 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.979363247454163,EUR,2020-03-20 14:18:47
27445,2020,3,21,2020-03-21 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.949107208251952,EUR,2020-03-20 14:18:47
28848,2020,3,21,2020-03-21 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.89959254443645,EUR,2020-03-21 14:22:57
28378,2020,3,21,2020-03-21 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.807623078823088,EUR,2020-03-21 14:22:57
28393,2020,3,22,2020-03-22 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.797984627485278,EUR,2020-03-21 14:22:57
28597,2020,3,22,2020-03-22 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.609744627475738,EUR,2020-03-21 14:22:57
28849,2020,3,22,2020-03-22 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.411482072472573,EUR,2020-03-21 14:22:57
28381,2020,3,22,2020-03-22 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.21545960187912,EUR,2020-03-21 14:22:57
28396,2020,3,22,2020-03-22 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.034686549901963,EUR,2020-03-21 14:22:57
28598,2020,3,22,2020-03-22 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.877850471735,EUR,2020-03-21 14:22:57
28850,2020,3,22,2020-03-22 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.74733098566532,EUR,2020-03-21 14:22:57
28385,2020,3,22,2020-03-22 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.65460129618645,EUR,2020-03-21 14:22:57
28402,2020,3,22,2020-03-22 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.610587785840035,EUR,2020-03-21 14:22:57
28601,2020,3,22,2020-03-22 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.620699592232704,EUR,2020-03-21 14:22:57
28851,2020,3,22,2020-03-22 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.682270486950877,EUR,2020-03-21 14:22:57
28399,2020,3,22,2020-03-22 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.780704723596575,EUR,2020-03-21 14:22:57
28404,2020,3,22,2020-03-22 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.887847885489464,EUR,2020-03-21 14:22:57
28603,2020,3,22,2020-03-22 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.96136086881161,EUR,2020-03-21 14:22:57
28852,2020,3,22,2020-03-22 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.971786940693857,EUR,2020-03-21 14:22:57
28411,2020,3,22,2020-03-22 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.915840141177178,EUR,2020-03-21 14:22:57
28407,2020,3,22,2020-03-22 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.825824448466303,EUR,2020-03-21 14:22:57
28605,2020,3,22,2020-03-22 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.748618217110636,EUR,2020-03-21 14:22:57
28853,2020,3,22,2020-03-22 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.73349576175213,EUR,2020-03-21 14:22:57
28414,2020,3,22,2020-03-22 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.802915751338006,EUR,2020-03-21 14:22:57
28409,2020,3,22,2020-03-22 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.938273668885234,EUR,2020-03-21 14:22:57
28607,2020,3,22,2020-03-22 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.101662811040878,EUR,2020-03-21 14:22:57
29771,2020,3,22,2020-03-22 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.26067612051964,EUR,2020-03-22 14:18:44
29528,2020,3,22,2020-03-22 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.3934004932642,EUR,2020-03-22 14:18:44
29405,2020,3,23,2020-03-23 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.835374348163604,EUR,2020-03-22 14:18:44
29460,2020,3,23,2020-03-23 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.879262152314187,EUR,2020-03-22 14:18:44
29773,2020,3,23,2020-03-23 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.89481200873852,EUR,2020-03-22 14:18:44
29537,2020,3,23,2020-03-23 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.888617207407954,EUR,2020-03-22 14:18:44
29408,2020,3,23,2020-03-23 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.867223269939423,EUR,2020-03-22 14:18:44
29462,2020,3,23,2020-03-23 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.849531379938128,EUR,2020-03-22 14:18:44
29774,2020,3,23,2020-03-23 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,20.882921459674836,EUR,2020-03-22 14:18:44
29549,2020,3,23,2020-03-23 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.004807444214823,EUR,2020-03-22 14:18:44
29459,2020,3,23,2020-03-23 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.23176243841648,EUR,2020-03-22 14:18:44
29466,2020,3,23,2020-03-23 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.551726189851763,EUR,2020-03-22 14:18:44
29777,2020,3,23,2020-03-23 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,21.93777871668339,EUR,2020-03-22 14:18:44
29557,2020,3,23,2020-03-23 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,22.359569514989854,EUR,2020-03-22 14:18:44
29463,2020,3,23,2020-03-23 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,22.785142812728882,EUR,2020-03-22 14:18:44
29489,2020,3,23,2020-03-23 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.17680560708046,EUR,2020-03-22 14:18:44
29780,2020,3,23,2020-03-23 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.512818268537522,EUR,2020-03-22 14:18:44
29560,2020,3,23,2020-03-23 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.780734626650812,EUR,2020-03-22 14:18:44
29467,2020,3,23,2020-03-23 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.985638239979746,EUR,2020-03-22 14:18:44
29493,2020,3,23,2020-03-23 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.173391757011416,EUR,2020-03-22 14:18:44
29782,2020,3,23,2020-03-23 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.387446781396868,EUR,2020-03-22 14:18:44
29563,2020,3,23,2020-03-23 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.64358572602272,EUR,2020-03-22 14:18:44
29470,2020,3,23,2020-03-23 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.919180218577388,EUR,2020-03-22 14:18:44
29499,2020,3,23,2020-03-23 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.172886748313907,EUR,2020-03-22 14:18:44
30981,2020,3,23,2020-03-23 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.36659748196602,EUR,2020-03-23 15:54:56
30621,2020,3,23,2020-03-23 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.46809392154217,EUR,2020-03-23 15:54:56
30549,2020,3,24,2020-03-24 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.10211508691311,EUR,2020-03-23 15:54:56
30616,2020,3,24,2020-03-24 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.98505999147892,EUR,2020-03-23 15:54:56
30982,2020,3,24,2020-03-24 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.805130428075792,EUR,2020-03-23 15:54:56
30623,2020,3,24,2020-03-24 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.58500882267952,EUR,2020-03-23 15:54:56
30551,2020,3,24,2020-03-24 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.347372573018074,EUR,2020-03-23 15:54:56
30619,2020,3,24,2020-03-24 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.124192535877228,EUR,2020-03-23 15:54:56
30983,2020,3,24,2020-03-24 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,22.97227282702923,EUR,2020-03-23 15:54:56
30626,2020,3,24,2020-03-24 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,22.934369894862176,EUR,2020-03-23 15:54:56
30553,2020,3,24,2020-03-24 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.034269865751266,EUR,2020-03-23 15:54:56
30624,2020,3,24,2020-03-24 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.26008973300457,EUR,2020-03-23 15:54:56
30984,2020,3,24,2020-03-24 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.573792058825493,EUR,2020-03-23 15:54:56
30631,2020,3,24,2020-03-24 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,23.928136454820635,EUR,2020-03-23 15:54:56
30556,2020,3,24,2020-03-24 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.270327575802803,EUR,2020-03-23 15:54:56
30641,2020,3,24,2020-03-24 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.551650499701502,EUR,2020-03-23 15:54:56
30985,2020,3,24,2020-03-24 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.748566741347314,EUR,2020-03-23 15:54:56
30634,2020,3,24,2020-03-24 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.851513830423357,EUR,2020-03-23 15:54:56
30559,2020,3,24,2020-03-24 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.87364189207554,EUR,2020-03-23 15:54:56
30667,2020,3,24,2020-03-24 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.87121953368187,EUR,2020-03-23 15:54:56
30986,2020,3,24,2020-03-24 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,24.913955869078638,EUR,2020-03-23 15:54:56
30637,2020,3,24,2020-03-24 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.02693808376789,EUR,2020-03-23 15:54:56
30560,2020,3,24,2020-03-24 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.190486872792246,EUR,2020-03-23 15:54:56
30671,2020,3,24,2020-03-24 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.352913105487826,EUR,2020-03-23 15:54:56
31786,2020,3,24,2020-03-24 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.46608136534691,EUR,2020-03-24 14:18:36
31482,2020,3,24,2020-03-24 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,25.462697354555132,EUR,2020-03-24 14:18:36
31428,2020,3,25,2020-03-25 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.553851253688336,EUR,2020-03-24 14:18:38
31471,2020,3,25,2020-03-25 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,17.241360643804075,EUR,2020-03-24 14:18:38
31788,2020,3,25,2020-03-25 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.863410155922175,EUR,2020-03-24 14:18:38
31483,2020,3,25,2020-03-25 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,16.44046731874347,EUR,2020-03-24 14:18:38
31429,2020,3,25,2020-03-25 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.993113667517902,EUR,2020-03-24 14:18:38
31484,2020,3,25,2020-03-25 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.55455193310976,EUR,2020-03-24 14:18:38
31790,2020,3,25,2020-03-25 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.167847083508969,EUR,2020-03-24 14:18:38
31487,2020,3,25,2020-03-25 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.876624730676413,EUR,2020-03-24 14:18:38
31430,2020,3,25,2020-03-25 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.706944089233875,EUR,2020-03-24 14:18:38
31486,2020,3,25,2020-03-25 09:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.661949057430029,EUR,2020-03-24 14:18:38
31792,2020,3,25,2020-03-25 10:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.727213112413883,EUR,2020-03-24 14:18:38
31492,2020,3,25,2020-03-25 11:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,14.8811420725286,EUR,2020-03-24 14:18:38
31432,2020,3,25,2020-03-25 12:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.08920268341899,EUR,2020-03-24 14:18:38
31489,2020,3,25,2020-03-25 13:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.305917062014341,EUR,2020-03-24 14:18:38
31795,2020,3,25,2020-03-25 14:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.489067912548782,EUR,2020-03-24 14:18:38
31496,2020,3,25,2020-03-25 15:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.611097840219736,EUR,2020-03-24 14:18:38
31433,2020,3,25,2020-03-25 16:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.658348860442638,EUR,2020-03-24 14:18:38
31491,2020,3,25,2020-03-25 17:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.64256633028388,EUR,2020-03-24 14:18:38
31797,2020,3,25,2020-03-25 18:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.64060139387846,EUR,2020-03-24 14:18:38
31499,2020,3,25,2020-03-25 19:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.690568452477455,EUR,2020-03-24 14:18:38
31434,2020,3,25,2020-03-25 20:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.785621748119594,EUR,2020-03-24 14:18:38
31493,2020,3,25,2020-03-25 21:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.881809744238854,EUR,2020-03-24 14:18:38
503,2020,3,25,2020-03-25 22:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.93670322701335,EUR,2020-03-25 14:18:27
175,2020,3,25,2020-03-25 23:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,15.920731580108404,EUR,2020-03-25 14:18:27
346,2020,3,26,2020-03-26 00:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.272226534485817,EUR,2020-03-25 14:18:28
84,2020,3,26,2020-03-26 01:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.16822878599167,EUR,2020-03-25 14:18:28
506,2020,3,26,2020-03-26 02:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.063174908161162,EUR,2020-03-25 14:18:28
182,2020,3,26,2020-03-26 03:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,11.96673656642437,EUR,2020-03-25 14:18:28
348,2020,3,26,2020-03-26 04:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,11.888602440953255,EUR,2020-03-25 14:18:28
85,2020,3,26,2020-03-26 05:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,11.84379776418209,EUR,2020-03-25 14:18:28
510,2020,3,26,2020-03-26 06:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,11.855443139672278,EUR,2020-03-25 14:18:28
185,2020,3,26,2020-03-26 07:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,11.94774689912796,EUR,2020-03-25 14:18:28
350,2020,3,26,2020-03-26 08:00:00.000,PT60M,10YGR-HTSO-----Y,BZN,IPTO BZ,GR,12.150059472322464,EUR,2020-03-25 14:18:28
