Unnamed: 0,Year,Month,Day,DateTime,ResolutionCode,areacode,AreaTypeCode,AreaName,MapCode,RegisterItemTypeName,LoadUpPrice,LoadDownPrice,GenerationUpPrice,GenerationDownPrice,NotSpecifiedUpPrice,NotSpecifiedDownPrice,PriceType,Currency,UpdateTime
1226,2019,5,16,2019-05-16 22:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.84,34.84,AVERAGE,EUR,2019-05-17 02:45:58
1227,2019,5,16,2019-05-16 23:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,34.03,22.59,AVERAGE,EUR,2019-05-17 04:46:00
1695,2019,5,17,2019-05-17 00:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,25.95,22.0,AVERAGE,EUR,2019-05-17 05:46:06
1696,2019,5,17,2019-05-17 01:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,25.96,22.0,AVERAGE,EUR,2019-05-17 06:46:01
1927,2019,5,17,2019-05-17 02:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,22.85,21.2,AVERAGE,EUR,2019-05-17 07:46:00
15469,2019,5,17,2019-05-17 03:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.09,24.64,AVERAGE,EUR,2019-05-17 08:46:01
15621,2019,5,17,2019-05-17 04:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.15,34.0,AVERAGE,EUR,2019-05-17 09:46:05
15746,2019,5,17,2019-05-17 05:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.93,36.5,AVERAGE,EUR,2019-05-17 11:46:00
15947,2019,5,17,2019-05-17 06:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.1,36.2,AVERAGE,EUR,2019-05-17 11:46:00
69666,2019,5,17,2019-05-17 07:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,42.05,36.2,AVERAGE,EUR,2019-05-17 12:45:58
69667,2019,5,17,2019-05-17 08:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.89,36.3,AVERAGE,EUR,2019-05-17 13:46:06
69832,2019,5,17,2019-05-17 09:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.49,34.0,AVERAGE,EUR,2019-05-17 15:46:01
70047,2019,5,17,2019-05-17 10:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,41.32,33.5,AVERAGE,EUR,2019-05-17 15:46:01
70303,2019,5,17,2019-05-17 11:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,40.72,33.5,AVERAGE,EUR,2019-05-17 16:46:04
70304,2019,5,17,2019-05-17 12:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.15,31.0,AVERAGE,EUR,2019-05-17 16:46:04
70442,2019,5,17,2019-05-17 13:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.49,31.0,AVERAGE,EUR,2019-05-17 19:45:59
70862,2019,5,17,2019-05-17 14:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.44,31.0,AVERAGE,EUR,2019-05-17 19:45:59
70863,2019,5,17,2019-05-17 15:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.77,34.5,AVERAGE,EUR,2019-05-17 19:45:59
70864,2019,5,17,2019-05-17 16:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.53,35.0,AVERAGE,EUR,2019-05-17 21:45:59
71178,2019,5,17,2019-05-17 17:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.42,35.0,AVERAGE,EUR,2019-05-17 21:45:59
71179,2019,5,17,2019-05-17 18:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.46,36.5,AVERAGE,EUR,2019-05-17 23:45:57
71423,2019,5,17,2019-05-17 19:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,39.05,37.99,AVERAGE,EUR,2019-05-18 00:45:59
71424,2019,5,17,2019-05-17 20:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,38.14,37.6,AVERAGE,EUR,2019-05-18 01:45:59
71640,2019,5,17,2019-05-17 21:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,36.08,36.08,AVERAGE,EUR,2019-05-18 01:45:59
59736,2019,5,17,2019-05-17 22:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,30.68,30.68,AVERAGE,EUR,2019-05-18 02:45:58
59737,2019,5,17,2019-05-17 23:00:00.000,PT60M,10Y1001A1001A45N,MBA,SE2 MBA,SE2,Automatic Frequency Restoration Reserve (aFRR),,,,,26.01,26.01,AVERAGE,EUR,2019-05-18 03:45:58
